Identity,Type,Source,Source Owner,Account Name,Entitlement Name,Display Name,Description,Decision Comments,Status,Recipient,Requester,Completed,Comments
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2006, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2006, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tr4zwaqk4asgstxy0mjn2k goon_01j1tr4zwaqk4asgstxy0mjn2k (goon_01j1tr4zwaqk4asgstxy0mjn2k),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4zwaqk4asgstxy0mjn2k,Entitlement,"Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
goon_01j2ey6gfd49epgn7h92nmsvrv goon_01j2ey6gfd49epgn7h92nmsvrv (goon_01j2ey6gfd49epgn7h92nmsvrv),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j2ey6gfd49epgn7h92nmsvrv,Entitlement,"Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2021, DB Role: db_owner, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2021, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
jjj8787hnhiuiun jjj8787hnhiuiun (jjj8787hnhiuiun),Entitlement,Database Access Review,Peter Fictum (100254),jjj8787hnhiuiun,Entitlement,"Server: P3PWBIGRPTSQL04, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled","Server: P3PWBIGRPTSQL04, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
s151376F08F2A00 s151376F08F2A00 (s151376F08F2A00),Entitlement,Database Access Review,Peter Fictum (100254),s151376f08f2a00,Entitlement,"Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
nMo0jUb56543Csa nMo0jUb56543Csa (nMo0jUb56543Csa),Entitlement,Database Access Review,Peter Fictum (100254),nmo0jub56543csa,Entitlement,"Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2022, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2022, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
DC1\Dev-Web-eCommDB DC1\Dev-Web-eCommDB (DC1\Dev-Web-eCommDB),Entitlement,Database Access Review,Peter Fictum (100254),dc1\dev-web-ecommdb,Entitlement,"Server: P3PWFKSQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWFKSQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",Just read-only access to these boxes should be sufficient for the group,Open,Peter Fictum (100254),Dmitry Bayev (421012),,
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2019, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2019, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
s1AC21C0EC3D257 s1AC21C0EC3D257 (s1AC21C0EC3D257),Entitlement,Database Access Review,Peter Fictum (100254),s1ac21c0ec3d257,Entitlement,"Server: P3PWFKSQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWFKSQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Vera Oshyna (427789),Entitlement,Database Access Review,Peter Fictum (100254),dc1\voshyna,Entitlement,"Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled, Via AD Group: Dev-Web-eCommDB","Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled, Via AD Group: Dev-Web-eCommDB",,Finished,Peter Fictum (100254),Hemanth Kumar Guntupalli (419032),"2/19/26, 12:06 AM",
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: P3PWDREVSQL01, Database: accountingDeferredRevenue, DB Role: db_owner, Status: Enabled","Server: P3PWDREVSQL01, Database: accountingDeferredRevenue, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
FPAdmin FPAdmin (FPAdmin),Entitlement,Database Access Review,Peter Fictum (100254),fpadmin,Entitlement,"Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWHYDRASQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
nhbhuj8u8ijkmnd nhbhuj8u8ijkmnd (nhbhuj8u8ijkmnd),Entitlement,Database Access Review,Peter Fictum (100254),nhbhuj8u8ijkmnd,Entitlement,"Server: A2PWPCISQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWPCISQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2025, DB Role: db_owner, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2025, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j1tq5p8ey1vw4r5v2d3wx4cr goon_01j1tq5p8ey1vw4r5v2d3wx4cr (goon_01j1tq5p8ey1vw4r5v2d3wx4cr),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tq5p8ey1vw4r5v2d3wx4cr,Entitlement,"Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: GoDaddy, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2018, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2018, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j0trmc1cdex2zn5yff2em4d7 goon_01j0trmc1cdex2zn5yff2em4d7 (goon_01j0trmc1cdex2zn5yff2em4d7),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0trmc1cdex2zn5yff2em4d7,Entitlement,"Server: P3PWPSQL02, Database: godaddyCPL, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: godaddyCPL, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
Vera Oshyna (427789),Entitlement,Database Access Review,Peter Fictum (100254),dc1\voshyna,Entitlement,"Server: A2PWPSQL01, Database: GoDaddyCPL, DB Role: db_owner, Status: Enabled","Server: A2PWPSQL01, Database: GoDaddyCPL, DB Role: db_owner, Status: Enabled",,Finished,Peter Fictum (100254),Hemanth Kumar Guntupalli (419032),"2/19/26, 12:06 AM",
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2013, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j2ey6gfd49epgn7h92nmsvrv goon_01j2ey6gfd49epgn7h92nmsvrv (goon_01j2ey6gfd49epgn7h92nmsvrv),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j2ey6gfd49epgn7h92nmsvrv,Entitlement,"Server: P3PWPSQL02, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
N2_e9C7A90E3DB8448 N2_e9C7A90E3DB8448 (N2_e9C7A90E3DB8448),Entitlement,Database Access Review,Peter Fictum (100254),n2_e9c7a90e3db8448,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2021, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
DU9CVDzXhCmdXJj DU9CVDzXhCmdXJj (DU9CVDzXhCmdXJj),Entitlement,Database Access Review,Peter Fictum (100254),du9cvdzxhcmdxjj,Entitlement,"Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
e8E4EAA9DDCD04F e8E4EAA9DDCD04F (e8E4EAA9DDCD04F),Entitlement,Database Access Review,Peter Fictum (100254),e8e4eaa9ddcd04f,Entitlement,"Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
n2_yd14fe7f7acef4b n2_yd14fe7f7acef4b (n2_yd14fe7f7acef4b),Entitlement,Database Access Review,Peter Fictum (100254),n2_yd14fe7f7acef4b,Entitlement,"Server: P3PWBIGRPTSQL03, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
Gregory Perschbacher (200307),Entitlement,Database Access Review,Peter Fictum (100254),dc1\gperschbacher,Entitlement,"Server: P3PWPSQL02, Database: gdMasterCatalog, DB Role: db_owner, Status: Enabled, Via AD Group: Dev-orion App","Server: P3PWPSQL02, Database: gdMasterCatalog, DB Role: db_owner, Status: Enabled, Via AD Group: Dev-orion App",,Finished,Peter Fictum (100254),Hemanth Kumar Guntupalli (419032),"2/23/26, 5:05 PM",
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: A2PWDREVSQL02, Database: deferredRevenue_2018, DB Role: db_datawriter, Status: Enabled","Server: A2PWDREVSQL02, Database: deferredRevenue_2018, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Qiong Wu (412584),Entitlement,Database Access Review,Peter Fictum (100254),dc1\qwu,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue, DB Role: db_owner, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Bryan Focht (202136),,
dc1\msvc_h25z2tlmzp$ dc1\msvc_h25z2tlmzp$ (dc1\msvc_h25z2tlmzp$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_h25z2tlmzp$,Entitlement,"Server: A2PWACTSQL01, Database: acctProjects, DB Role: db_datawriter, Status: Enabled","Server: A2PWACTSQL01, Database: acctProjects, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Finished,Peter Fictum (100254),Rachit Tanwar (440439),"2/27/26, 9:03 PM",
N1_q55F823628CCA4D N1_q55F823628CCA4D (N1_q55F823628CCA4D),Entitlement,Database Access Review,Peter Fictum (100254),n1_q55f823628cca4d,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2005, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2005, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
g499A69A4AB5441 g499A69A4AB5441 (g499A69A4AB5441),Entitlement,Database Access Review,Peter Fictum (100254),g499a69a4ab5441,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2006, DB Role: db_owner, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2006, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
a8HN9Xm7HY6OWEa a8HN9Xm7HY6OWEa (a8HN9Xm7HY6OWEa),Entitlement,Database Access Review,Peter Fictum (100254),a8hn9xm7hy6owea,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2009, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2009, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
dc1\msvc_q5k88m1dcb$ dc1\msvc_q5k88m1dcb$ (dc1\msvc_q5k88m1dcb$),Entitlement,Database Access Review,Peter Fictum (100254),dc1\msvc_q5k88m1dcb$,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2014, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2014, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
goon_01j1tr4zwaqk4asgstxy0mjn2k goon_01j1tr4zwaqk4asgstxy0mjn2k (goon_01j1tr4zwaqk4asgstxy0mjn2k),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4zwaqk4asgstxy0mjn2k,Entitlement,"Server: A2PWPSQL01, Database: gdMasterPromo, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdMasterPromo, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
dc1\svcyzubtdtllnk62f dc1\svcyzubtdtllnk62f (dc1\svcyzubtdtllnk62f),Entitlement,Database Access Review,Peter Fictum (100254),dc1\svcyzubtdtllnk62f,Entitlement,"Server: P3PWDREVSQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWDREVSQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/23/26, 5:05 PM",
Ex9ajxlEd2Rsx4e Ex9ajxlEd2Rsx4e (Ex9ajxlEd2Rsx4e),Entitlement,Database Access Review,Peter Fictum (100254),ex9ajxled2rsx4e,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2012, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
sC9888C2AFE94D8 sC9888C2AFE94D8 (sC9888C2AFE94D8),Entitlement,Database Access Review,Peter Fictum (100254),sc9888c2afe94d8,Entitlement,"Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
n1_wfdd12fa4342a41 n1_wfdd12fa4342a41 (n1_wfdd12fa4342a41),Entitlement,Database Access Review,Peter Fictum (100254),n1_wfdd12fa4342a41,Entitlement,"Server: P3PWBIGRPTSQL03, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled","Server: P3PWBIGRPTSQL03, Database: godaddyAccounting, DB Role: db_datawriter, Status: Enabled",,Finished,Peter Fictum (100254),Peter Fictum (100254),"2/27/26, 9:03 PM",
goon_01j1tr4zwaqk4asgstxy0mjn2k goon_01j1tr4zwaqk4asgstxy0mjn2k (goon_01j1tr4zwaqk4asgstxy0mjn2k),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j1tr4zwaqk4asgstxy0mjn2k,Entitlement,"Server: A2PWPSQL01, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled","Server: A2PWPSQL01, Database: gdInterCompanyReceipt, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
DT6TQO6Z81U0J6Y DT6TQO6Z81U0J6Y (DT6TQO6Z81U0J6Y),Entitlement,Database Access Review,Peter Fictum (100254),dt6tqo6z81u0j6y,Entitlement,"Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: P3PWPCISQL02, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
Qiong Wu (412584),Entitlement,Database Access Review,Peter Fictum (100254),dc1\qwu,Entitlement,"Server: P3PWDREVSQL01, Database: gdMasterCatalog, DB Role: db_owner, Status: Enabled","Server: P3PWDREVSQL01, Database: gdMasterCatalog, DB Role: db_owner, Status: Enabled",,Open,Peter Fictum (100254),Bryan Focht (202136),,
kC2514A28F1914B kC2514A28F1914B (kC2514A28F1914B),Entitlement,Database Access Review,Peter Fictum (100254),kc2514a28f1914b,Entitlement,"Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled","Server: A2PWHYDRASQL01, Database: Server Level Permission, DB Role: sysadmin, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2015, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
r8343E24A54A342 r8343E24A54A342 (r8343E24A54A342),Entitlement,Database Access Review,Peter Fictum (100254),r8343e24a54a342,Entitlement,"Server: P3PWPCISQL02, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled","Server: P3PWPCISQL02, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
DumcVBzhR4Q7BCw DumcVBzhR4Q7BCw (DumcVBzhR4Q7BCw),Entitlement,Database Access Review,Peter Fictum (100254),dumcvbzhr4q7bcw,Entitlement,"Server: P3PWPCISQL02, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled","Server: P3PWPCISQL02, Database: goDaddyBasket, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
r39EF07C3E73C42 r39EF07C3E73C42 (r39EF07C3E73C42),Entitlement,Database Access Review,Peter Fictum (100254),r39ef07c3e73c42,Entitlement,"Server: P3PWDREVSQL01, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled","Server: P3PWDREVSQL01, Database: deferredRevenue_2016, DB Role: db_datawriter, Status: Enabled",,Open,Peter Fictum (100254),Peter Fictum (100254),,
goon_01j0trmc1cdex2zn5yff2em4d7 goon_01j0trmc1cdex2zn5yff2em4d7 (goon_01j0trmc1cdex2zn5yff2em4d7),Entitlement,Database Access Review,Peter Fictum (100254),goon_01j0trmc1cdex2zn5yff2em4d7,Entitlement,"Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled","Server: P3PWPSQL02, Database: godaddyBilling, DB Role: db_datawriter, Status: Enabled",Certification Items Revoked By Rachit Tanwar,Open,Peter Fictum (100254),Rachit Tanwar (440439),,
